post_title,post_name,post_parent,ID,post_excerpt,post_content,post_status,post_password,menu_order,post_date,post_author,comment_status,_sku,parent_sku,parent,_children,_downloadable,_virtual,_stock,_regular_price,_sale_price,_weight,_length,_width,_height,_tax_class,_visibility,_stock_status,_backorders,_sold_individually,_low_stock_amount,_manage_stock,_tax_status,_upsell_ids,_crosssell_ids,_featured,_purchase_note,_sale_price_dates_from,_sale_price_dates_to,_download_limit,_download_expiry,_product_url,_button_text,images,downloadable_files,product_page_url,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_canonical,meta:_yoast_wpseo_bctitle,meta:_yoast_wpseo_meta-robots-adv,meta:_yoast_wpseo_is_cornerstone,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_linkdex,meta:_yoast_wpseo_estimated-reading-time-minutes,meta:_yoast_wpseo_content_score,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metakeywords
"Boras Tapeter Wallpaper Shirt Stripe - 6858",boras-tapeter-wallpaper-shirt-stripe-6858,,406547,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 5 2242489781"" height=""133"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_5_2242489781.png"" title=""imageedit 5 2242489781"" width=""127"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here<span style=""color:#696969;""> </a></strong><span style=""font-size: 1em;"">to download.","Inspired by the simple beauty of naturally coloured linen, our Shirt Stripe wallpaper in beige with slim white stripes adds the perfect accent to contemporary kitchens. Printed on a linen base, it beautifully complements rustic wood. Hang it in your home to create an interior style with an edge.",publish,,0,"2021-02-03 22:31:48",1,open,BT-6858,,,,no,no,,147,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6858-1.jpg ! alt :  ! title : BT-6858-1.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6858-2.jpg ! alt :  ! title : BT-6858-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6858-3.jpg ! alt :  ! title : BT-6858-3.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6858-4.jpg ! alt :  ! title : BT-6858-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6858-5.jpg ! alt :  ! title : BT-6858-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-shirt-stripe-6858/,,,,,,,,,,,
"Boras Tapeter Wallpaper Shirt Stripe - 6859",boras-tapeter-wallpaper-shirt-stripe-6859,,406549,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 5 2242489781"" height=""133"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_5_2242489781.png"" title=""imageedit 5 2242489781"" width=""127"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here<span style=""color:#696969;""> </a></strong><span style=""font-size: 1em;"">to download.","Strikingly coloured in contrasting grey tones with the faintest hint of green, our Shirt Stripe wallpaper is the perfect piece for kitchens and pared-back interiors. Printed on a lightly textured linen base, it will add a contemporary edge to your interior styling. Available in four gorgeous colour schemes.",publish,,0,"2021-02-03 22:31:49",1,open,BT-6859,,,,no,no,,147,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6859-1.jpg ! alt :  ! title : BT-6859-1.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6859-2.jpg ! alt :  ! title : BT-6859-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6859-3.jpg ! alt :  ! title : BT-6859-3.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6859-4.jpg ! alt :  ! title : BT-6859-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6859-5.jpg ! alt :  ! title : BT-6859-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-shirt-stripe-6859/,,,,,,,,,,,
"Boras Tapeter Wallpaper Linen Stripe - 6860",boras-tapeter-wallpaper-linen-stripe-6860,,406551,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 5 2242489781"" height=""133"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_5_2242489781.png"" title=""imageedit 5 2242489781"" width=""127"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here<span style=""color:#696969;""> </a></strong><span style=""font-size: 1em;"">to download.","Inspired by sun dyed linen fabric, this version of Linen Stripe is beautifully patterned in cool shades of blue, grey and white. With its gorgeous, finely textured linen surface, this chic wallpaper will and a stylish edge to home interiors. Available in three alternative colours - have you seen them all?",publish,,0,"2021-02-03 22:31:50",1,open,BT-6860,,,,no,no,,147,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6860-1.jpg ! alt :  ! title : BT-6860-1.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6860-2.jpg ! alt :  ! title : BT-6860-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6860-3.jpg ! alt :  ! title : BT-6860-3.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6860-4.jpg ! alt :  ! title : BT-6860-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6860-5.jpg ! alt :  ! title : BT-6860-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-linen-stripe-6860/,,,,,,,,,,,
"Boras Tapeter Wallpaper Linen Stripe - 6861",boras-tapeter-wallpaper-linen-stripe-6861,,406553,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 5 2242489781"" height=""133"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_5_2242489781.png"" title=""imageedit 5 2242489781"" width=""127"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here<span style=""color:#696969;""> </a></strong><span style=""font-size: 1em;"">to download.","Inspired by aged, sun dyed fabrics, our gorgeous Linen Stripe wallpaper in beige and ivory makes an immediate style statement. With the fine details and texture coming from its linen base, it can enhance even the simplest and most unassuming of interior aesthetics.",publish,,0,"2021-02-03 22:31:51",1,open,BT-6861,,,,no,no,,147,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6861-1.jpg ! alt :  ! title : BT-6861-1.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6861-2.jpg ! alt :  ! title : BT-6861-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6861-3.jpg ! alt :  ! title : BT-6861-3.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6861-4.jpg ! alt :  ! title : BT-6861-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6861-5.jpg ! alt :  ! title : BT-6861-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-linen-stripe-6861/,,,,,,,,,,,
"Boras Tapeter Wallpaper Linen Stripe - 6862",boras-tapeter-wallpaper-linen-stripe-6862,,406555,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 5 2242489781"" height=""133"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_5_2242489781.png"" title=""imageedit 5 2242489781"" width=""127"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here<span style=""color:#696969;""> </a></strong><span style=""font-size: 1em;"">to download.","Taking its inspiration from aged, sun-dyed fabrics, our Linen Stripe wallpaper in black, grey and ivory white is chic, stylish, and contemporary. Printed on a linen structure base, it makes the perfect style statement for pared-back modern homes. Ideal for hanging in kitchens and entranceways",publish,,0,"2021-02-03 22:31:51",1,open,BT-6862,,,,no,no,,147,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6862-1.jpg ! alt :  ! title : BT-6862-1.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6862-2.jpg ! alt :  ! title : BT-6862-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6862-3.jpg ! alt :  ! title : BT-6862-3.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6862-4.jpg ! alt :  ! title : BT-6862-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6862-5.jpg ! alt :  ! title : BT-6862-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-linen-stripe-6862/,,,,,,,,,,,
"Boras Tapeter Wallpaper Botanical Stripe - 6863",boras-tapeter-wallpaper-botanical-stripe-6863,,406557,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 5 2242489781"" height=""133"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_5_2242489781.png"" title=""imageedit 5 2242489781"" width=""127"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here<span style=""color:#696969;""> </a></strong><span style=""font-size: 1em;"">to download.","Printed on our Shades of Chalk surface, this striking leaf design pattern marries floral imagery with delicate stripes, to create a look that is intricate, edgy, and absolutely unique. This stone grey version of Botanical Stripe is the darkest of four colour options available - be sure to see them all!",publish,,0,"2021-02-03 22:31:52",1,open,BT-6863,,,,no,no,,147,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6863-1.jpg ! alt :  ! title : BT-6863-1.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6863-2.jpg ! alt :  ! title : BT-6863-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6863-3.jpg ! alt :  ! title : BT-6863-3.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6863-4.jpg ! alt :  ! title : BT-6863-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6863-5.jpg ! alt :  ! title : BT-6863-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-botanical-stripe-6863/,,,,,,,,,,,
"Boras Tapeter Wallpaper Botanical Stripe - 6864",boras-tapeter-wallpaper-botanical-stripe-6864,,406559,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 5 2242489781"" height=""133"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_5_2242489781.png"" title=""imageedit 5 2242489781"" width=""127"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here<span style=""color:#696969;""> </a></strong><span style=""font-size: 1em;"">to download.","Printed on our Shades of Chalk surface, our Botanical Stripe wallpaper in light green marries delicate floral imagery with a subtle stripe to create a beautifully antiquated aesthetic. Hang it in the kitchen to add a touch of Scandinavian elegance to your interior.",publish,,0,"2021-02-03 22:31:53",1,open,BT-6864,,,,no,no,,147,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6864-1.jpg ! alt :  ! title : BT-6864-1.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6864-2.jpg ! alt :  ! title : BT-6864-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6864-3.jpg ! alt :  ! title : BT-6864-3.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6864-4.jpg ! alt :  ! title : BT-6864-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6864-5.jpg ! alt :  ! title : BT-6864-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-botanical-stripe-6864/,,,,,,,,,,,
"Boras Tapeter Wallpaper Botanical Stripe - 6865",boras-tapeter-wallpaper-botanical-stripe-6865,,406561,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 5 2242489781"" height=""133"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_5_2242489781.png"" title=""imageedit 5 2242489781"" width=""127"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here<span style=""color:#696969;""> </a></strong><span style=""font-size: 1em;"">to download.","Offset by the delicate backdrop of our Shades of Chalk surface, Botanical Stripe in soft beige adds the perfect accent to contemporary kitchens. Chic, stylish, and sophisticated, its antiquated imagery is the perfect foil to pared-back modern interiors. Available in four uniquely beautiful colour schemes to match your interior styling.",publish,,0,"2021-02-03 22:31:53",1,open,BT-6865,,,,no,no,,147,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6865-1.jpg ! alt :  ! title : BT-6865-1.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6865-2.jpg ! alt :  ! title : BT-6865-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6865-3.jpg ! alt :  ! title : BT-6865-3.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6865-4.jpg ! alt :  ! title : BT-6865-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6865-5.jpg ! alt :  ! title : BT-6865-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-botanical-stripe-6865/,,,,,,,,,,,
"Boras Tapeter Wallpaper Botanical Stripe - 6866",boras-tapeter-wallpaper-botanical-stripe-6866,,406563,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 5 2242489781"" height=""133"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_5_2242489781.png"" title=""imageedit 5 2242489781"" width=""127"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here<span style=""color:#696969;""> </a></strong><span style=""font-size: 1em;"">to download.","Set against our Shades of Chalk surface, our beautiful Botanical Stripe wallpaper marries antiquated floral imagery with a modern light grey colour palette. This is a 21st century take on the elegance of old world interiors, perfect for enhancing pared-back modern kitchens.",publish,,0,"2021-02-03 22:31:54",1,open,BT-6866,,,,no,no,,147,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6866-1.jpg ! alt :  ! title : BT-6866-1.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6866-2.jpg ! alt :  ! title : BT-6866-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6866-3.jpg ! alt :  ! title : BT-6866-3.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6866-4.jpg ! alt :  ! title : BT-6866-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6866-5.jpg ! alt :  ! title : BT-6866-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-botanical-stripe-6866/,,,,,,,,,,,
"Boras Tapeter Wallpaper Watercolour Stripe - 6867",boras-tapeter-wallpaper-watercolour-stripe-6867,,406565,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 5 2242489781"" height=""133"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_5_2242489781.png"" title=""imageedit 5 2242489781"" width=""127"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here<span style=""color:#696969;""> </span></span></a></strong><span style=""font-size: 1em;"">to download.</span></span>","Creating a calm and harmonious interior aesthetic, this unique Asian inspired wallpaper displays tones and techniques used in watercolour paintings. Rich, stylish, and artistic, it's the perfect piece for contemporary bedrooms. This white, beige and powder pink version is one of two colour schemes available in this design.",publish,,0,"2021-02-03 22:31:55",1,open,BT-6867,,,,no,no,,147,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6867-1.jpg ! alt :  ! title : BT-6867-1.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6867-2.jpg ! alt :  ! title : BT-6867-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6867-3.jpg ! alt :  ! title : BT-6867-3.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6867-4.jpg ! alt :  ! title : BT-6867-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-6867-5.jpg ! alt :  ! title : BT-6867-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-watercolour-stripe-6867/,,,,,,,,,,,
